mention_id,platform,source_name,Brand social media link,text,brand_name,language,sentiment,topic,relevance_score,engagement,product_mentioned,product_id
mention_00762,Twitter,user_1984,https://twitter.com/user_1984/status/8785920419,Eva customer service is terrible,Eva Cosmetics,en,negative,customer_service,1.0,"{'likes': 397, 'retweets': 7, 'replies': 24}",Eva Stretch Mark Cream,EVA-0043
mention_00023,Jumia,user_3724,https://jumia.com/product/EVA-0031/review/mention_00023,"Been using for years, never disappoints",Eva Cosmetics,en,positive,general_mention,0.7,{'helpful_votes': 48},Eva Strengthening Shampoo,EVA-0031
mention_00357,Instagram,user_3246,https://instagram.com/p/501312,للأسف منتجات ايفا مش زي زمان,Eva Cosmetics,ar,negative,general_mention,1.0,"{'likes': 115, 'comments': 40}",إيفا Body Oil,EVA-0039
mention_00734,Jumia,user_7301,https://jumia.com/product/EVA-0025/review/mention_00734,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,{'helpful_votes': 30},إيفا Argan Conditioner,EVA-0025
mention_01303,Facebook,user_5505,https://facebook.com/posts/186993,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 185, 'comments': 48, 'shares': 24}",إيفا Citrus Fresh,EVA-0007
mention_01299,Noon,user_6282,https://noon.com/product/EVA-0021/review/mention_01299,"Average product, nothing special",Eva Cosmetics,en,negative,general_mention,0.7,{'helpful_votes': 16},Eva Argan Oil Shampoo,EVA-0021
mention_00612,Twitter,user_7084,https://twitter.com/user_7084/status/4399143287,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 175, 'retweets': 53, 'replies': 19}",إيفا Clay Mask,EVA-0064
mention_01193,Twitter,user_8711,https://twitter.com/user_8711/status/6993020535,Just tried Eva cream and OMG my skin is glowing! ✨,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 79, 'retweets': 98, 'replies': 42}",Eva Leave-in Conditioner,EVA-0029
mention_00341,Jumia,user_8231,https://jumia.com/product/EVA-0006/review/mention_00341,"No effect at all, very light",Eva Cosmetics,en,neutral,general_mention,0.7,{'helpful_votes': 34},Eva Lavender Mist,EVA-0006
mention_00432,Jumia,user_8750,https://jumia.com/product/EVA-0063/review/mention_00432,Smell is nice but doesn't last,Eva Cosmetics,en,negative,smell_fragrance,0.7,{'helpful_votes': 16},Eva Face Scrub,EVA-0063
mention_00474,Twitter,user_2556,https://twitter.com/user_2556/status/4823775103,Is Eva cruelty-free?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 410, 'retweets': 86, 'replies': 20}",Eva SPF 30 Sunscreen,EVA-0015
mention_00218,Noon,user_5949,https://noon.com/product/EVA-0038/review/mention_00218,عادي مفيش حاجة مميزة,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 1},إيفا Foot Cream,EVA-0038
mention_00912,Amazon,user_5717,https://amazon.com/product/EVA-0035/review/mention_00912,بيطري الشعر وريحته حلوة,Eva Cosmetics,ar,positive,hair_care,0.7,{'helpful_votes': 12},إيفا Body Lotion Vitamin E,EVA-0035
mention_00204,Twitter,user_1530,https://twitter.com/user_1530/status/3598862507,ايفا غالية شوية بس تستاهل,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 398, 'retweets': 82, 'replies': 23}",إيفا Sensitive Skin,EVA-0050
mention_01335,Twitter,user_7308,https://twitter.com/user_7308/status/6102066510,Eva cosmetics has the best body splash ever,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 108, 'retweets': 1, 'replies': 42}",Eva Facial Cleanser,EVA-0060
mention_01012,Instagram,user_8293,https://instagram.com/p/804900,خفيف جدا ولا له اي اثر,Eva Cosmetics,ar,neutral,general_mention,0.7,"{'likes': 676, 'comments': 9}",إيفا Vanilla Dream,EVA-0004
mention_01363,Twitter,user_3540,https://twitter.com/user_3540/status/5096047004,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 179, 'retweets': 36, 'replies': 50}",إيفا Sheet Mask,EVA-0065
mention_01141,Twitter,user_6092,https://twitter.com/user_6092/status/9855728370,ايفا ولا نيفيا احسن؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 436, 'retweets': 40, 'replies': 24}",إيفا Gold Spell,EVA-0001
mention_00094,Facebook,user_1653,https://facebook.com/posts/553014,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 128, 'comments': 69, 'shares': 15}",Eva Night Cream,EVA-0011
mention_01009,Instagram,user_6597,https://instagram.com/p/320855,Excellent product,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 289, 'comments': 31}",Eva Firming Lotion,EVA-0042
mention_00697,Facebook,user_4396,https://facebook.com/posts/938403,Hi everyone! Can someone recommend Eva products for dry skin?,Eva Cosmetics,en,neutral,moisturizing,1.0,"{'likes': 30, 'comments': 3, 'shares': 14}",Eva Face Moisturizer,EVA-0016
mention_00997,Jumia,user_3526,https://jumia.com/product/EVA-0012/review/mention_00997,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,{'helpful_votes': 11},إيفا Day Cream,EVA-0012
mention_00154,Instagram,user_9633,https://instagram.com/p/799539,مزيل ايفا عامل حساسية تحت الباط 😢,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 704, 'comments': 86}",إيفا Face Scrub,EVA-0063
mention_01220,Facebook,user_5079,https://facebook.com/posts/963408,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 71, 'comments': 17, 'shares': 8}",إيفا Citrus Fresh,EVA-0007
mention_01399,Instagram,user_5886,https://instagram.com/p/205814,Not worth the price,Eva Cosmetics,en,negative,price_value,0.7,"{'likes': 90, 'comments': 16}",Eva Makeup Remover,EVA-0067
mention_00790,Twitter,user_2901,https://twitter.com/user_2901/status/7785025154,"Been using Eva for years, never switching",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 80, 'retweets': 100, 'replies': 1}",Eva Peel-Off Mask,EVA-0066
mention_00581,Twitter,user_9871,https://twitter.com/user_9871/status/5114549022,مين جرب شامبو ايفا؟ عايزة رأيكم,Eva Cosmetics,ar,neutral,hair_care,1.0,"{'likes': 346, 'retweets': 84, 'replies': 31}",إيفا Gold Spell,EVA-0001
mention_00704,Jumia,user_2914,https://jumia.com/product/EVA-0024/review/mention_00704,Doesn't moisturize enough,Eva Cosmetics,en,negative,moisturizing,0.7,{'helpful_votes': 38},Eva Volume Shampoo,EVA-0024
mention_01180,Amazon,user_8008,https://amazon.com/product/EVA-0036/review/mention_01180,Caused skin irritation,Eva Cosmetics,en,negative,skin_reaction,0.7,{'helpful_votes': 32},Eva Body Butter,EVA-0036
mention_00488,Instagram,user_8414,https://instagram.com/p/219562,مالوش اي اثر,Eva Cosmetics,ar,negative,general_mention,0.7,"{'likes': 624, 'comments': 60}",إيفا Roll-On Whitening,EVA-0047
mention_00560,Twitter,user_7939,https://twitter.com/user_7939/status/7720207509,خفيف جدا ولا له اي اثر,Eva Cosmetics,ar,neutral,general_mention,0.7,"{'likes': 299, 'retweets': 32, 'replies': 16}",Eva Cosmetics,
mention_00802,Facebook,user_8524,https://facebook.com/posts/999596,Hi everyone! Can someone recommend Eva products for dry skin?,Eva Cosmetics,en,neutral,moisturizing,1.0,"{'likes': 4, 'comments': 61, 'shares': 21}",Eva Argan Oil Shampoo,EVA-0021
mention_00513,Twitter,user_1653,https://twitter.com/user_1653/status/6673381261,شكرا ايفا على المنتجات الحلوة دي ❤️,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 228, 'retweets': 30, 'replies': 41}",إيفا Color Protect Shampoo,EVA-0032
mention_00634,Jumia,user_4164,https://jumia.com/product/EVA-0025/review/mention_00634,بيطري الشعر وريحته حلوة,Eva Cosmetics,ar,positive,hair_care,0.7,{'helpful_votes': 34},إيفا Argan Conditioner,EVA-0025
mention_01249,Jumia,user_8274,https://jumia.com/product/EVA-0044/review/mention_01249,Gentle on sensitive skin,Eva Cosmetics,en,neutral,skin_reaction,0.7,{'helpful_votes': 30},Eva Roll-On Fresh,EVA-0044
mention_00791,Instagram,user_6343,https://instagram.com/p/338846,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,"{'likes': 929, 'comments': 41}",إيفا SPF 30 Sunscreen,EVA-0015
mention_00117,Facebook,user_4263,https://facebook.com/posts/503380,PSA: Eva is having a sale! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 176, 'comments': 32, 'shares': 14}",Eva Body Oil,EVA-0039
mention_00741,Noon,user_5578,https://noon.com/product/None/review/mention_00741,رائحته جميلة جدا وثباته كويس,Eva Cosmetics,ar,positive,longevity,0.7,{'helpful_votes': 9},Eva Cosmetics,
mention_00831,Amazon,user_3286,https://amazon.com/product/EVA-0054/review/mention_00831,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 46},إيفا Milk Soap,EVA-0054
mention_00120,Facebook,user_2591,https://facebook.com/posts/757937,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 56, 'comments': 24, 'shares': 19}",Eva Acne Treatment,EVA-0018
mention_00657,Noon,user_7170,https://noon.com/product/EVA-0003/review/mention_00657,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 44},Eva Rose Garden,EVA-0003
mention_00636,Noon,user_2705,https://noon.com/product/EVA-0055/review/mention_00636,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,{'helpful_votes': 44},إيفا Honey Soap,EVA-0055
mention_00370,Noon,user_2956,https://noon.com/product/EVA-0023/review/mention_00370,Gentle on sensitive skin,Eva Cosmetics,en,neutral,skin_reaction,0.7,{'helpful_votes': 42},Eva Anti-Dandruff Shampoo,EVA-0023
mention_00269,Facebook,user_5055,https://facebook.com/posts/583000,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 108, 'comments': 68, 'shares': 12}",إيفا Hair Serum,EVA-0030
mention_00656,Twitter,user_5237,https://twitter.com/user_5237/status/7652045572,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 275, 'retweets': 27, 'replies': 13}",إيفا Makeup Remover,EVA-0067
mention_00936,Twitter,user_2522,https://twitter.com/user_2522/status/9763614872,Is Eva cruelty-free?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 314, 'retweets': 23, 'replies': 27}",Eva Honey Soap,EVA-0055
mention_00823,Twitter,user_6427,https://twitter.com/user_6427/status/6564374392,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 79, 'retweets': 0, 'replies': 47}",Eva Sheet Mask,EVA-0065
mention_00867,Twitter,user_2578,https://twitter.com/user_2578/status/4264911503,"Eva delivery took 2 weeks, disappointed",Eva Cosmetics,en,negative,customer_service,1.0,"{'likes': 309, 'retweets': 86, 'replies': 20}",Eva Body Oil,EVA-0039
mention_00047,Twitter,user_5920,https://twitter.com/user_5920/status/7473041886,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 319, 'retweets': 40, 'replies': 42}",Eva Face Moisturizer,EVA-0016
mention_01211,Noon,user_2616,https://noon.com/product/EVA-0058/review/mention_01211,"Average product, nothing special",Eva Cosmetics,en,negative,general_mention,0.7,{'helpful_votes': 12},Eva Rose Soap,EVA-0058
mention_00992,Jumia,user_2450,https://jumia.com/product/EVA-0036/review/mention_00992,عادي مفيش حاجة مميزة,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 28},إيفا Body Butter,EVA-0036
mention_00877,Instagram,user_5056,https://instagram.com/p/346019,Eva sale happening now! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 369, 'comments': 7}",Eva Color Protect Shampoo,EVA-0032
mention_00774,Instagram,user_8509,https://instagram.com/p/811016,Eva cosmetics has the best body splash ever,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 425, 'comments': 15}",Eva Makeup Remover,EVA-0067
mention_00005,Twitter,user_4483,https://twitter.com/user_4483/status/8110054933,"Eva delivery took 2 weeks, disappointed",Eva Cosmetics,en,negative,customer_service,1.0,"{'likes': 137, 'retweets': 8, 'replies': 13}",Eva Exfoliating Cream,EVA-0041
mention_01004,Twitter,user_5016,https://twitter.com/user_5016/status/2940217134,Great moisturizing,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 104, 'retweets': 100, 'replies': 9}",Eva Keratin Shampoo,EVA-0022
mention_00264,Instagram,user_1742,https://instagram.com/p/544278,جربت كريم ايفا النهاردة والله تحفة 😍,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 773, 'comments': 27}",إيفا Anti-Aging Serum,EVA-0010
mention_01111,Jumia,user_7465,https://jumia.com/product/EVA-0054/review/mention_01111,"No effect at all, very light",Eva Cosmetics,en,neutral,general_mention,0.7,{'helpful_votes': 31},Eva Milk Soap,EVA-0054
mention_01280,Amazon,user_7375,https://amazon.com/product/EVA-0046/review/mention_01280,حلو جدا وترطيبه عالي,Eva Cosmetics,ar,positive,moisturizing,0.7,{'helpful_votes': 44},إيفا Spray Deodorant,EVA-0046
mention_00444,Twitter,user_5511,https://twitter.com/user_5511/status/6792661894,Just tried Eva cream and OMG my skin is glowing! ✨,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 114, 'retweets': 32, 'replies': 38}",Eva Body Scrub,EVA-0040
mention_01003,Jumia,user_8306,https://jumia.com/product/EVA-0053/review/mention_01003,Love the smell and texture,Eva Cosmetics,en,positive,smell_fragrance,0.7,{'helpful_votes': 19},Eva Charcoal Soap,EVA-0053
mention_00838,Twitter,user_8799,https://twitter.com/user_8799/status/4514489277,شكرا ايفا على المنتجات الحلوة دي ❤️,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 297, 'retweets': 61, 'replies': 36}",إيفا Body Lotion Cocoa,EVA-0034
mention_01251,Instagram,user_9222,https://instagram.com/p/420899,Excellent product,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 577, 'comments': 91}",Eva Body Lotion Cocoa,EVA-0034
mention_00305,Noon,user_5037,https://noon.com/product/EVA-0038/review/mention_00305,"Been using for years, never disappoints",Eva Cosmetics,en,positive,general_mention,0.7,{'helpful_votes': 49},Eva Foot Cream,EVA-0038
mention_01103,Facebook,user_4871,https://facebook.com/posts/632073,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 52, 'comments': 16, 'shares': 2}",إيفا Hair Mask,EVA-0027
mention_00314,Twitter,user_8212,https://twitter.com/user_8212/status/6732648420,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 430, 'retweets': 79, 'replies': 24}",Eva Stretch Mark Cream,EVA-0043
mention_00150,Twitter,user_7878,https://twitter.com/user_7878/status/7243361127,Just tried Eva cream and OMG my skin is glowing! ✨,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 46, 'retweets': 95, 'replies': 33}",Eva 48H Protection,EVA-0049
mention_00575,Instagram,user_8548,https://instagram.com/p/715332,ايفا غالية شوية بس تستاهل,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 785, 'comments': 43}",إيفا Lavender Soap,EVA-0059
mention_00051,Facebook,user_2530,https://facebook.com/posts/958179,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 168, 'comments': 10, 'shares': 9}",إيفا Stretch Mark Cream,EVA-0043
mention_01100,Instagram,user_1388,https://instagram.com/p/340134,Eva cosmetics has the best body splash ever,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 543, 'comments': 53}",Eva Hand Cream,EVA-0037
mention_00727,Jumia,user_2140,https://jumia.com/product/EVA-0052/review/mention_00727,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,{'helpful_votes': 11},إيفا Natural Soap Olive Oil,EVA-0052
mention_00834,Facebook,user_4264,https://facebook.com/posts/295041,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 118, 'comments': 72, 'shares': 24}",إيفا Acne Treatment,EVA-0018
mention_00471,Amazon,user_2809,https://amazon.com/product/EVA-0012/review/mention_00471,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 0},إيفا Day Cream,EVA-0012
mention_00972,Facebook,user_9527,https://facebook.com/posts/667059,Hi everyone! Can someone recommend Eva products for dry skin?,Eva Cosmetics,en,neutral,moisturizing,1.0,"{'likes': 9, 'comments': 68, 'shares': 10}",Eva Eye Cream,EVA-0017
mention_00654,Facebook,user_4982,https://facebook.com/posts/751168,تحذير! مزيل ايفا عمل حساسية شديدة,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 39, 'comments': 10, 'shares': 3}",إيفا Citrus Fresh,EVA-0007
mention_00400,Facebook,user_6813,https://facebook.com/posts/979988,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 195, 'comments': 28, 'shares': 18}",إيفا Sensitive Skin,EVA-0050
mention_00512,Instagram,user_8780,https://instagram.com/p/688602,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 983, 'comments': 96}",Eva Cosmetics,
mention_00321,Instagram,user_2791,https://instagram.com/p/906306,شكرا ايفا على المنتجات الحلوة دي ❤️,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 728, 'comments': 68}",إيفا Night Cream,EVA-0011
mention_00020,Instagram,user_1993,https://instagram.com/p/522179,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 65, 'comments': 86}",إيفا Vitamin C Cream,EVA-0013
mention_00685,Instagram,user_3459,https://instagram.com/p/269999,ايفا احسن منتجات عناية بالبشرة في مصر,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 796, 'comments': 21}",إيفا Stretch Mark Cream,EVA-0043
mention_00036,Amazon,user_2232,https://amazon.com/product/EVA-0015/review/mention_00036,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 35},إيفا SPF 30 Sunscreen,EVA-0015
mention_00903,Facebook,user_1555,https://facebook.com/posts/387348,للأمانة منتجات ايفا ممتازة بس غالية شوية,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 112, 'comments': 80, 'shares': 10}",إيفا Charcoal Soap,EVA-0053
mention_00828,Instagram,user_6915,https://instagram.com/p/516869,ايفا كوزماتيكس عاملة تخفيضات دلوقتي,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 627, 'comments': 77}",إيفا Berry Bliss,EVA-0008
mention_01255,Twitter,user_6942,https://twitter.com/user_6942/status/8931126455,Eva sale happening now! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 99, 'retweets': 34, 'replies': 6}",Eva Anti-Aging Serum,EVA-0010
mention_00408,Instagram,user_7415,https://instagram.com/p/992083,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 311, 'comments': 16}",إيفا Gold Spell,EVA-0001
mention_00921,Facebook,user_9470,https://facebook.com/posts/428215,PSA: Eva is having a sale! 50% off,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 72, 'comments': 33, 'shares': 19}",Eva Body Lotion Cocoa,EVA-0034
mention_00538,Twitter,user_6878,https://twitter.com/user_6878/status/1173601852,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 337, 'retweets': 18, 'replies': 47}",إيفا Toner,EVA-0062
mention_00759,Facebook,user_2995,https://facebook.com/posts/842470,السلام عليكم يا بنات، حابة اسألكم عن كريم ايفا المبيض. حد جربه قبل كده؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 6, 'comments': 79, 'shares': 2}",إيفا Hair Oil,EVA-0028
mention_01063,Instagram,user_4433,https://instagram.com/p/559990,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 876, 'comments': 24}",Eva Milk Soap,EVA-0054
mention_00246,Twitter,user_1084,https://twitter.com/user_1084/status/5973319056,ايفا كوزماتيكس عاملة تخفيضات دلوقتي,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 367, 'retweets': 60, 'replies': 6}",إيفا Acne Treatment,EVA-0018
mention_00785,Amazon,user_6699,https://amazon.com/product/EVA-0039/review/mention_00785,"Been using for years, never disappoints",Eva Cosmetics,en,positive,general_mention,0.7,{'helpful_votes': 40},Eva Body Oil,EVA-0039
mention_00490,Twitter,user_2752,https://twitter.com/user_2752/status/1841476312,بستخدم لوشن ايفا من سنين وبشرتي بقت احسن,Eva Cosmetics,ar,positive,general_mention,1.0,"{'likes': 252, 'retweets': 17, 'replies': 45}",إيفا Charcoal Soap,EVA-0053
mention_00155,Facebook,user_4460,https://facebook.com/posts/904624,مين عندها فكرة عن اسعار ايفا في السعودية؟,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 153, 'comments': 7, 'shares': 0}",إيفا Body Oil,EVA-0039
mention_00962,Twitter,user_8233,https://twitter.com/user_8233/status/4738737735,للأسف منتجات ايفا مش زي زمان,Eva Cosmetics,ar,negative,general_mention,1.0,"{'likes': 445, 'retweets': 26, 'replies': 23}",إيفا Foot Cream,EVA-0038
mention_00854,Noon,user_5617,https://noon.com/product/EVA-0025/review/mention_00854,Too expensive for the quality,Eva Cosmetics,en,negative,product_quality,0.7,{'helpful_votes': 13},Eva Argan Conditioner,EVA-0025
mention_00626,Twitter,user_6965,https://twitter.com/user_6965/status/6320547759,Great moisturizing,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 194, 'retweets': 93, 'replies': 11}",Eva Rose Garden,EVA-0003
mention_00686,Twitter,user_5731,https://twitter.com/user_5731/status/3690594504,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 26, 'retweets': 53, 'replies': 19}",إيفا Rose Soap,EVA-0058
mention_00570,Noon,user_2477,https://noon.com/product/EVA-0009/review/mention_00570,منتج ممتاز بستخدمه دايما,Eva Cosmetics,ar,positive,general_mention,0.7,{'helpful_votes': 47},إيفا Whitening Cream,EVA-0009
mention_01336,Twitter,user_6108,https://twitter.com/user_6108/status/8338004726,بيطري الشعر,Eva Cosmetics,ar,neutral,hair_care,0.7,"{'likes': 389, 'retweets': 67, 'replies': 32}",إيفا Exfoliating Cream,EVA-0041
mention_00018,Jumia,user_8744,https://jumia.com/product/EVA-0017/review/mention_00018,عادي مفيش حاجة مميزة,Eva Cosmetics,ar,negative,general_mention,0.7,{'helpful_votes': 31},إيفا Eye Cream,EVA-0017
mention_00128,Twitter,user_3222,https://twitter.com/user_3222/status/6964188417,Thank you @evacosmetics for amazing products! 💕,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 252, 'retweets': 14, 'replies': 6}",Eva Cosmetics,
mention_00928,Instagram,user_2737,https://instagram.com/p/977634,ثبات ضعيف جدا,Eva Cosmetics,ar,neutral,longevity,0.7,"{'likes': 706, 'comments': 15}",إيفا Natural Deodorant,EVA-0048
mention_00981,Noon,user_7937,https://noon.com/product/EVA-0064/review/mention_00981,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,{'helpful_votes': 16},إيفا Clay Mask,EVA-0064
mention_01374,Instagram,user_1997,https://instagram.com/p/227341,مزيل ايفا عامل حساسية تحت الباط 😢,Eva Cosmetics,ar,negative,skin_reaction,1.0,"{'likes': 589, 'comments': 61}",إيفا Stretch Mark Cream,EVA-0043
mention_00191,Facebook,user_2402,https://facebook.com/posts/648913,يا جماعة ايفا عاملة sale على الموقع!,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 90, 'comments': 30, 'shares': 18}",إيفا Volume Shampoo,EVA-0024
mention_00993,Twitter,user_2395,https://twitter.com/user_2395/status/4852002754,Not worth the price,Eva Cosmetics,en,negative,price_value,0.7,"{'likes': 322, 'retweets': 98, 'replies': 45}",Eva Face Moisturizer,EVA-0016
mention_01368,Twitter,user_9942,https://twitter.com/user_9942/status/6082544784,ريحة بودي سبلاش ايفا جامدة بس مش دايمة,Eva Cosmetics,ar,positive,smell_fragrance,1.0,"{'likes': 154, 'retweets': 39, 'replies': 5}",إيفا Facial Cleanser,EVA-0060
mention_00607,Instagram,user_4614,https://instagram.com/p/375754,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 764, 'comments': 82}",إيفا 48H Protection,EVA-0049
mention_00181,Facebook,user_3267,https://facebook.com/posts/362147,Does anyone know if Eva ships internationally?,Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 135, 'comments': 53, 'shares': 30}",Eva Repair Conditioner,EVA-0026
mention_00302,Instagram,user_9204,https://instagram.com/p/881667,"Eva or Garnier, which is better?",Eva Cosmetics,en,neutral,general_mention,1.0,"{'likes': 819, 'comments': 88}",Eva Night Cream,EVA-0011
mention_00497,Facebook,user_3913,https://facebook.com/posts/628370,Been loyal to Eva for 5 years now!,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 175, 'comments': 44, 'shares': 29}",Eva Eye Cream,EVA-0017
mention_01212,Twitter,user_9741,https://twitter.com/user_9741/status/4095681282,Eva lotion smell is amazing but doesnt last,Eva Cosmetics,en,positive,smell_fragrance,1.0,"{'likes': 154, 'retweets': 92, 'replies': 30}",Eva Repair Conditioner,EVA-0026
mention_01177,Twitter,user_8812,https://twitter.com/user_8812/status/3543952630,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 347, 'retweets': 100, 'replies': 34}",إيفا Natural Soap Olive Oil,EVA-0052
mention_01160,Twitter,user_7451,https://twitter.com/user_7451/status/3098363243,رائحة جميلة ولكن لايوجد ثبات,Eva Cosmetics,ar,negative,smell_fragrance,0.7,"{'likes': 465, 'retweets': 68, 'replies': 11}",إيفا Rose Garden,EVA-0003
mention_00518,Twitter,user_5127,https://twitter.com/user_5127/status/3396953414,ايفا كوزماتيكس عاملة تخفيضات دلوقتي,Eva Cosmetics,ar,neutral,general_mention,1.0,"{'likes': 19, 'retweets': 11, 'replies': 4}",إيفا Anti-Dandruff Shampoo,EVA-0023
mention_01070,Twitter,user_5650,https://twitter.com/user_5650/status/1884300678,Love it,Eva Cosmetics,en,positive,general_mention,0.7,"{'likes': 13, 'retweets': 23, 'replies': 12}",Eva Sensitive Skin,EVA-0050
mention_00477,Twitter,user_8178,https://twitter.com/user_8178/status/5856127658,خسارة فيه الفلوس,Eva Cosmetics,ar,negative,price_value,0.7,"{'likes': 30, 'retweets': 20, 'replies': 6}",إيفا Toner,EVA-0062
mention_00158,Instagram,user_6129,https://instagram.com/p/703727,Eva cosmetics has the best body splash ever,Eva Cosmetics,en,positive,general_mention,1.0,"{'likes': 456, 'comments': 2}",Eva Anti-Aging Serum,EVA-0010
mention_00017,Twitter,user_4750,https://twitter.com/user_4750/status/2419179580,ايفا غالية شوية بس تستاهل,Eva Cosmetics,ar,positive,price_value,1.0,"{'likes': 301, 'retweets': 28, 'replies': 0}",إيفا Berry Bliss,EVA-0008
